ID;Tipo;Dirección;Número;Ubicación;Ciudad;Precio;Habitaciones;Metros_Cuadrados;Planta;Planta_Descripcion;Exterior;Ascensor;Parking;Agencia;Enlace;Descripción
109536418;Piso;Calle Fuerte Viejo;s/n;Cimadevilla;Gijón;218000;2;75;;4ª;Exterior;No;No;Veri Corral Inmobiliaria;https://www.idealista.com/inmueble/109536418/;Veri Corral saca al mercado un piso reformado y con licencia de vivienda de uso turístico (VUT), ubicado en pleno barrio alto de pescadores, Cimavilla, uno de los rincones con más encanto y vida de Gijón. A solo unos pasos de la Playa de San Lorenzo. La vivienda se encuentra en una cuarta planta (sin ascensor, pero
109643006;Piso;Calle San Melchor de Quirós;s/n;Centro - Puerto;Gijón;1200000;3;161;;1ª;Exterior;Sí;No;Veri Corral Inmobiliaria;https://www.idealista.com/inmueble/109643006/;Veri Corral Inmobiliaria les ofrece en primera línea del Puerto Deportivo de Gijón, este espectacular piso situado en un edificio catalogado de 1920, uno de los más emblemáticos de la ciudad. Su imponente fachada y su excelente estado de conservación combinan el encanto de la arquitectura clásica con el confort contemp
108915027;Piso;Calle la Playa;s/n;Centro - San Lorenzo;Gijón;274000;2;50;;8ª;Exterior;Sí;No;Veri Corral Inmobiliaria;https://www.idealista.com/inmueble/108915027/;Ubicado en una octava planta y con una luz que acompaña durante todo el día, este piso en el centro de Gijón es una auténtica joya por descubrir. A escasos metros de la emblemática Playa de San Lorenzo, ofrece no solo una ubicación inmejorable, sino también el privilegio de ver el mar desde sus dos balcones que dan a l
109040520;Piso;Calle Cean Bermúdez;s/n;Centro - Puerto;Gijón;199500;1;69;;2ª;Exterior;No;No;Veri Corral Inmobiliaria;https://www.idealista.com/inmueble/109040520/;Veri Corral Inmobiliaria te presenta en exclusiva este encantador piso en pleno centro de Gijón, a tan solo dos pasos del Paseo de Begoña y con todos los servicios y la vida de la ciudad al alcance de la mano. Con 69 metros cuadrados y situado en una muy cómoda segunda planta, este hogar ha sido reformado íntegramen
110118869;Piso;Calle Príncipe;s/n;Centro - San Lorenzo;Gijón;240000;3;81;;3ª;Exterior;Sí;No;Agencia Asturias;https://www.idealista.com/inmueble/110118869/;Si buscas una vivienda céntrica y al mismo tiempo a lado de la playa de San Lorenzo, Agencia Asturias tiene lo que buscas. En la calle Príncipe dispones de un piso con una preciosa distribución, con poco pasillo y con muchas posibilidades. Tiene dos dormitorios dobles, uno de ellos con un gran armario empotrado y otro
109994521;Piso;Centro - San Lorenzo;s/n;Centro - San Lorenzo;Gijón;330000;2;82;;7ª;Exterior;Sí;No;Veri Corral Inmobiliaria;https://www.idealista.com/inmueble/109994521/;Veri Corral pone en el mercado, en plena Plaza de San Agustín, en la codiciada zona Náutico y a un paso del mar, este piso en venta que destaca por su situación privilegiada y por las enormes posibilidades que ofrece a quien desee crear una vivienda a medida. Se trata de un séptimo piso exterior, con una orientación ex
108302785;Piso;San Bernardo;23;Centro - Puerto;Gijón;365000;1;75;;1ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/108302785/;Realys Palace es la referencia única de calidad constructiva en Gijón, un proyecto que redefine los estándares en equipamientos y acabados en la ciudad. Con una memoria de calidades excepcional y la mayor calificación energética esta promoción se posiciona como el referente indiscutible en el sector inmobiliario gijoné
109058728;Piso;Calle Munuza;1;Centro - Puerto;Gijón;320000;1;43;;3ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109058728/;16 viviendas en Edificio Catalogado con rehabilitación integral. Se trata de un exclusivo edificio en la C/ Munuza con una situación estratégica (solo a 100 metros del Náutico (Playa de San Lorenzo) y la “Escalerona”), en la cual se albergan diferentes edificios emblemáticos que reflejan la historia y el patrimonio a
109002657;Piso;Calle Munuza;1;Centro - Puerto;Gijón;480000;2;80;;3ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109002657/;16 viviendas en Edificio Catalogado con rehabilitación integral. Se trata de un exclusivo edificio en la C/ Munuza con una situación estratégica (solo a 100 metros del Náutico (Playa de San Lorenzo) y la “Escalerona”), en la cual se albergan diferentes edificios emblemáticos que reflejan la historia y el patrimonio a
109915535;Piso;Calle Munuza;1;Centro - Puerto;Gijón;330000;1;47;;4ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109915535/;16 viviendas en Edificio Catalogado con rehabilitación integral. Se trata de un exclusivo edificio en la C/ Munuza con una situación estratégica (solo a 100 metros del Náutico (Playa de San Lorenzo) y la “Escalerona”), en la cual se albergan diferentes edificios emblemáticos que reflejan la historia y el patrimonio a
109914412;Piso;Calle Munuza;1;Centro - Puerto;Gijón;480000;2;72;;4ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109914412/;16 viviendas en Edificio Catalogado con rehabilitación integral. Se trata de un exclusivo edificio en la C/ Munuza con una situación estratégica (solo a 100 metros del Náutico (Playa de San Lorenzo) y la “Escalerona”), en la cual se albergan diferentes edificios emblemáticos que reflejan la historia y el patrimonio a
108556813;Piso;Calle Munuza;1;Centro - Puerto;Gijón;330000;1;45;;4ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/108556813/;16 viviendas en Edificio Catalogado con rehabilitación integral. Se trata de un exclusivo edificio en la C/ Munuza con una situación estratégica (solo a 100 metros del Náutico (Playa de San Lorenzo) y la “Escalerona”), en la cual se albergan diferentes edificios emblemáticos que reflejan la historia y el patrimonio a
108540652;Piso;Calle San Bernardo;s/n;Centro - Puerto;Gijón;350000;2;91;;1ª;Exterior;Sí;No;Veri Corral Inmobiliaria;https://www.idealista.com/inmueble/108540652/;Vivir junto al mar en pleno centro de Gijón es una oportunidad que no aparece todos los días. Esta vivienda, situada en la calle San Bernardo, te permite disfrutar de la ciudad con la comodidad de tener la Playa de San Lorenzo literalmente a un paso. En pleno corazón de Gijón, a un paso de la emblemática Plaza del
108976143;Estudio;Calle de la Merced;12;Centro - Puerto;Gijón;185000;;35;;2ª;Interior;Sí;No;Re/max Casa élite - Centro de Negocios Inmobiliarios;https://www.idealista.com/inmueble/108976143/;SE VENDE ESTUDIO en el centro de Gijón, en edificio TOTALMENTE REHABILITADO. Dispone de cocina amueblada, el baño es independiente y tiene un cuarto de lavado. Es una vivienda luminosa y soleada, con orientación oeste. La calefacción es por suelo radiante con aerotermia. Dispone de ventilación mecánica. Posibilidad de
92523700;Piso;Calle Oscar Olavarría;10;Cimadevilla;Gijón;320000;2;90;;1ª;Exterior;Sí;No;Engel & Völkers Asturias;https://www.idealista.com/inmueble/92523700/;Impecable piso con encanto en el Casco Histórico de Gijón Engel & Völkers tiene el placer de presentarle este magnífico piso en el corazón de Cimadevilla. Accedemos a esta vivienda de 90 m2, con estancias espaciosas y bien distribuidas, a través de un portal sin barreras arquitectónicas y con ascensor que nos llevará
108253902;Piso;Calle Alfredo Truan;s/n;Centro - Puerto;Gijón;289000;2;110;;1ª;Exterior;Sí;No;Veri Corral Inmobiliaria;https://www.idealista.com/inmueble/108253902/;¿Imaginas estrenar tu hogar a tan solo 200 metros del emblemático Parque de Begoña, en una vivienda de diseño, con las mejores calidades y en una ubicación inmejorable? Veri Corral te presenta esta exclusiva propiedad, totalmente reformada y a estrenar en pleno centro de Gijón, ideal para quienes buscan confort, estilo
108812565;Piso;Calle Libertad;8;Centro - Puerto;Gijón;285000;3;113;;5ª;Exterior;Sí;No;Rocío Treinta Gutiérrez;https://www.idealista.com/inmueble/108812565/;Vive en el corazón de la ciudad, con todo a tu alcance: a solo unos pasos de la Playa de San Lorenzo, la Calle Corrida (principal zona comercial) y el puerto deportivo. Ubicación privilegiada en uno de los puntos más demandados de Gijón. La vivienda, situada en una luminosa quinta planta, cuenta con una excelente dist
109577784;Piso;Calle Menendez Valdes;36;Centro - San Lorenzo;Gijón;500000;3;121;;7ª;Exterior;Sí;No;Engel & Völkers Asturias;https://www.idealista.com/inmueble/109577784/;Engel & Völkers les presenta en exclusiva una amplia y luminosa vivienda que además dispone de un auténtico mirador sobre la demandada Plazuela de San Miguel. Situada en la séptima planta de un edificio recientemente rehabilitado de la calle Menéndez Valdés 36, a tres minutos de la Playa de San Lorenzo, nos encontramo
109302786;Ático;Avenida Rufo Garcia Rendueles;5;Centro - San Lorenzo;Gijón;650000;2;83;;12ª;Exterior;Sí;No;Engel & Völkers Asturias;https://www.idealista.com/inmueble/109302786/;Engel & Völkers les presenta en exclusiva un espectacular mirador sobre la playa de San Lorenzo y a un paso del centro de la ciudad. Situado en la planta número 12 de un edificio completamente rehabilitado, disfrutamos de un apartamento que ofrece unas vistas increíbles gracias a su altura, a sus grandes ventanales y
107886302;Dúplex;Calle Fernández Vallín;3;Centro - Puerto;Gijón;1150000;2;155;;9ª;Exterior;Sí;Sí;Engel & Völkers Asturias;https://www.idealista.com/inmueble/107886302/;Engel & Völkers les presenta en exclusiva un impecable ático dúplex listo para entrar a vivir, en el corazón de la ciudad, desde el que su panorámica 360º hace disfrutar de las mejores vistas de todo Gijón. Situado en un precioso edificio representativo en el Paseo de Begoña, junto al Teatro Jovellanos y a dos minuto
107205040;Piso;Paseo Begoña;24;Centro - Puerto;Gijón;680000;4;171;;3ª;Exterior;Sí;No;Engel & Völkers Asturias;https://www.idealista.com/inmueble/107205040/;Engel & Völkers les presenta una magnífica y amplia vivienda reformada de forma integral en pleno centro de Gijón: el demandado Paseo de Begoña. Situada en la planta tercera de un edificio con portero físico, nos encontramos con una vivienda de tamaño familiar que nos ofrece 4 dormitorios, tres baños y gran cantidad d
109579255;Piso;Calle de las Cruces;9;Cimadevilla;Gijón;400000;2;81;;3ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109579255/;En el enclave histórico con más alma de Gijón, Cimadevilla, nace un exclusivo edificio residencial de 10 viviendas, destinado a convertirse en un nuevo referente del lujo y la exclusividad, y que Veri Corral tiene el gusto de presentarte. Con una audaz propuesta que fusiona la arquitectura de vanguardia con el respeto
109114647;Piso;Paseo Begoña;s/n;Centro - Puerto;Gijón;680000;4;171;;3ª;Exterior;Sí;No;Veri Corral Inmobiliaria;https://www.idealista.com/inmueble/109114647/;Una excepcional vivienda de gran tamaño, totalmente reformada, en pleno centro de Gijón, en el codiciado Paseo de Begoña. Ubicada en la tercera planta de un edificio representativo con servicio de portería, esta propiedad ofrece todo lo que se puede desear en un hogar familiar: 171 m² distribuidos en cuatro dormitor
108643601;Piso;Calle Capua;s/n;Centro - San Lorenzo;Gijón;330000;1;54;;2ª;Exterior;Sí;No;Engel & Völkers Asturias;https://www.idealista.com/inmueble/108643601/;Impecable apartamento con encanto junto a la playa San Lorenzo Engel and Völkers les presenta en exclusiva un precioso apartamento impecablemente reformado en su totalidad y situado junto a la playa de San Lorenzo. En la demandada calle Capua, en la segunda planta de un bonito edificio representativo rehabilitado int
109393501;Piso;Calle Pelayo;s/n;Centro - Puerto;Gijón;440000;3;109;;4ª;Exterior;Sí;No;Engel & Völkers Asturias;https://www.idealista.com/inmueble/109393501/;Engel & Völkers les presenta en exclusiva un fantástico piso reformado recientemente y de forma íntegra, en la Plaza del Seis de Agosto. En una cuarta planta de un edifico con portero físico, situado junto a las conocidas calles de Corrida y de los Moros, y a escasos 5 minutos de la playa de San Lorenzo, nos encontram
108557886;Ático;Avenida de Portugal;17;Laviada;Gijón;394284;2;104;;5ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/108557886/;Piso de obra nueva en Gijón: máxima eficiencia energética y diseño exclusivo Presentamos un piso de obra nueva con una ubicación inmejorable en la Avenida de Portugal, situado en el barrio de Laviada, semicentro de Gijón, se estima su entrega a mediados de 2026. Con un diseño contemporáneo y todas las comodidades, es
110092374;Estudio;Calle de los Moros;s/n;Centro - Puerto;Gijón;175000;;35;;1ª;Interior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/110092374/;Descubre este espectacular loft en venta en Gijón! Con una distribución inteligente que maximiza el espacio, este estudio cuenta con un acogedor salón, una moderna cocina americana y un baño completo equipado con plato de ducha. Ubicado en uno de los mejores edificios de la ciudad, disfrutarás de altas calidades en la
109715911;Piso;Calle Carlos Marx;s/n;Laviada;Gijón;229000;2;79;;8ª;Exterior;Sí;No;ROYAL PREMIUM Inmobiliarios;https://www.idealista.com/inmueble/109715911/;VENTA de PISO de DOS DORMITORIOS, en zona LAVIADA, frente al PARQUE BUEN ESTADO, para entrar a vivir, sin reforma. MAGNIFICA UBICACION, cerca del centro de la ciudad. Muy LUMINOSO, al ser totalmente EXTERIOR, y con ALTURA. Al ser un ULTIMO PISO, disfruta de gran tranquilidad, y exento de ruidos. La vivienda dispon
110030755;Piso;Calle Santa Teresa de Jesús;s/n;Centro - Puerto;Gijón;120000;2;53;;3ª;Exterior;No;No;ROYAL PREMIUM Inmobiliarios;https://www.idealista.com/inmueble/110030755/;SE VENDE PISO, ubicado en la 3º planta en el Centro de Gijón A 5 minutos de la Plaza de Europa Ubicación con buenas comunicaciones y todos los servicios Necesita reforma integral Al tratarse de la 3º planta del edificio es un piso muy luminoso, tanto las estancias que dan a la calle como las del patio, recién rehabil
108920939;Piso;Calle Begoña;62;Centro - Puerto;Gijón;265000;2;50;;2ª;Interior;Sí;No;RK Iglesias;https://www.idealista.com/inmueble/108920939/;¡Descubre tu nuevo hogar en el corazón de Gijón! Presentamos este magnífico piso en venta, ubicado en la vibrante y céntrica zona de la ciudad. Con una localización inmejorable, este inmueble promete comodidad y conveniencia, situándose cerca de todos los servicios esenciales y a pocos minutos de las zonas más emble
110107396;Piso;Calle Marqués de San Esteban;s/n;Centro - Puerto;Gijón;460000;2;91;;3ª;Exterior;Sí;No;INMOGESTION ESPAÑA;https://www.idealista.com/inmueble/110107396/;Inmogestión les presenta Vivienda CON VISTAS AL MAR preciosas. Vivienda en marcada dentro de la playa de Poniente y el Puerto Deportivo, donde se puede apreciar toda la belleza de las vistas. La vivienda tiene realizada una reforma integral, donde predomina el blanco y la luminosidad. Se distribuye en: Hall de entra
109932257;Piso;Calle San Melchor de Quirós;20;Centro - Puerto;Gijón;1200000;3;202;;1ª;Exterior;Sí;No;Engel & Völkers Asturias;https://www.idealista.com/inmueble/109932257/;Engel & Völkers les presenta este espectacular piso de 202 m² en los Jardines de la Reina, en una primera planta, con acabados de lujo y unas vistas incomparables al Puerto Deportivo, en una ubicación privilegiada. Esta céntrica vivienda construida en un edificio señorial de 1920 se distribuye en una moderna zona de d
107882235;Piso;los Pedregales;7;Laviada;Gijón;240000;1;68;;5ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/107882235/;EDIFICIO LOS PEDREGALES, una promoción de 6 viviendas exclusivas en una de las zonas más demandadas de Gijón. Esta nueva promoción se encuentra en Laviada, uno de los barrios con más vida y movimiento de la ciudad, conocido por la estación de autobuses ALSA que es tomada como referencia, y que se encuentra al lado de
109341943;Piso;los Pedregales;7;Laviada;Gijón;290000;3;84;;3ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109341943/;EDIFICIO LOS PEDREGALES, una promoción de 6 viviendas exclusivas en una de las zonas más demandadas de Gijón. Esta nueva promoción se encuentra en Laviada, uno de los barrios con más vida y movimiento de la ciudad, conocido por la estación de autobuses ALSA que es tomada como referencia, y que se encuentra al lado de
106147841;Piso;los Pedregales;7;Laviada;Gijón;290000;3;105;;Entreplanta;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/106147841/;EDIFICIO LOS PEDREGALES, una promoción de 6 viviendas exclusivas en una de las zonas más demandadas de Gijón. Esta nueva promoción se encuentra en Laviada, uno de los barrios con más vida y movimiento de la ciudad, conocido por la estación de autobuses ALSA que es tomada como referencia, y que se encuentra al lado de
108707090;Piso;Calle Linares Rivas;s/n;Centro - Puerto;Gijón;299000;3;107;;1ª;Exterior;Sí;No;Engel & Völkers Asturias;https://www.idealista.com/inmueble/108707090/;Piso amplio con patio en pleno centro Engel & Völkers les presenta un fantástico piso exterior de buen tamaño, en pleno centro de la ciudad y a un paso del Puerto Deportivo, la Plaza del Ayuntamiento y de la Calle Corrida. La vivienda está bien distribuida y consta de 3 dormitorios exteriores y 2 baños. La entrada de
108333687;Piso;Calle la Playa;15;Centro - San Lorenzo;Gijón;274000;2;52;;8ª;Exterior;Sí;No;DISTRITO ESTE, Inmobiliaria & Ingeniería;https://www.idealista.com/inmueble/108333687/;Si buscas una vivienda para reformar a tu gusto en una ubicación privilegiada, con todos los servicios a un paso: supermercados, transporte público.. . y por supuesto, la playa de San Lorenzo a escasos metros. , la inmobiliaria Distrito Este te presenta esta magnífica oportunidad en el corazón de Gijón, en calle La Pla
107990878;Piso;Calle Begoña;8;Centro - Puerto;Gijón;175000;2;46;;1ª;Exterior;No;No;DISTRITO ESTE, Inmobiliaria & Ingeniería;https://www.idealista.com/inmueble/107990878/;Distrito Este inmobiliaria pone a la venta esta vivienda completamente reformada, en pleno centro de Gijón y a tan solo 5 minutos caminando de la playa San Lorenzo. Se trata de una 1ª planta SIN ASCENSOR. Cuenta con una superficie de 46 m2 distribuidos de la siguiente manera: hall de entrada el cual da acceso al salón
109965005;Piso;Calle Uría;s/n;Centro - San Lorenzo;Gijón;225000;3;93;;1ª;Interior;Sí;No;DISTRITO ESTE, Inmobiliaria & Ingeniería;https://www.idealista.com/inmueble/109965005/;Piso en venta en la calle Uría, en pleno centro de Gijón, entre el cruce de Los Campos y la Plazuela San Miguel, a tan solo unos pasos de la playa de San Lorenzo. Si buscas una vivienda para reformar a tu gusto en pleno centro de Gijón, esta es tu oportunidad. Aunque necesita una reforma integral, ofrece grandes posib
109863653;Ático;Calle Uría;15;Centro - San Lorenzo;Gijón;890000;4;222;;8ª;Exterior;Sí;No;Engel & Völkers Asturias;https://www.idealista.com/inmueble/109863653/;Incomparable vivienda con gran terraza en pleno centro de Gijón. Engel & Völkers tiene el honor de presentar una exclusiva e irrepetible vivienda en la calle Uría, el corazón de Gijón. Con una superficie de vivienda de 222 m², más una gran terraza, con una parte abierta y otra parte cubierta realmente disfrutable, est
109415336;Piso;Calle de la Merced;47;Centro - Puerto;Gijón;455000;2;82;;3ª;Exterior;Sí;No;Engel & Völkers Asturias;https://www.idealista.com/inmueble/109415336/;Engel & Völkers les presenta en exclusiva una moderna vivienda, lista para entrar a vivir, con fantásticas vistas abiertas junto al Paseo de Begoña. En un flamante edifico del 2009, situado en esquina entre las conocidas calles La Merced y Casimiro Velasco, en una tercera planta, nos encontramos con una vivienda de do
108556671;Piso;Avenida de Portugal;17;Laviada;Gijón;425018;3;106;;2ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/108556671/;Piso de obra nueva en Gijón: máxima eficiencia energética y diseño exclusivo Presentamos un piso de obra nueva con una ubicación inmejorable en la Avenida de Portugal, situado en el barrio de Laviada, semicentro de Gijón, se estima su entrega a mediados de 2026. Con un diseño contemporáneo y todas las comodidades, es
108554016;Piso;Avenida de Portugal;17;Laviada;Gijón;403612;3;107;;1ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/108554016/;Piso de obra nueva en Gijón: máxima eficiencia energética y diseño exclusivo Presentamos un piso de obra nueva con una ubicación inmejorable en la Avenida de Portugal, situado en el barrio de Laviada, semicentro de Gijón, se estima su entrega a mediados de 2026. Con un diseño contemporáneo y todas las comodidades, es
107725698;Piso;Calle Fermín Canella;s/n;Laviada;Gijón;259950;3;99;;3ª;Exterior;Sí;No;Alonso y Asociados Gestión Inmobiliaria;https://www.idealista.com/inmueble/107725698/;PISO CON RENTABILIDAD - ZONA FERMÍN CANELLA Ponemos a la venta este piso con muy buena orientación, con una superficie de 99 m2 construídos y distribuído en la actualidad en: * Hall de entrada * Salón-comedor * Tres (3) habitaciones - una ensuite * Dos (2) baños - uno con ducha y otro con bañera * Cocina totalmente a
108358274;Piso;Calle la Playa;s/n;Centro - San Lorenzo;Gijón;274000;2;52;;8ª;Exterior;Sí;No;Alonso y Asociados Gestión Inmobiliaria;https://www.idealista.com/inmueble/108358274/;¡Vive a un paso del mar en el corazón de Gijón! En Alonso & Asociados te presentamos esta magnífica vivienda de 52 m² construidos, ubicada a tan solo 40 metros de la Playa de San Lorenzo, a la altura de la escalera 9. Una oportunidad única de vivir junto al mar, en una de las zonas más deseadas de la ciudad. Se trata
109565059;Piso;Calle de las Cruces;9;Cimadevilla;Gijón;400000;2;85;;3ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109565059/;En el enclave histórico con más alma de Gijón, Cimadevilla, nace un exclusivo edificio residencial de 10 viviendas, destinado a convertirse en un nuevo referente del lujo y la exclusividad, y que Veri Corral tiene el gusto de presentarte. Con una audaz propuesta que fusiona la arquitectura de vanguardia con el respeto
109565056;Piso;Calle de las Cruces;9;Cimadevilla;Gijón;410000;2;87;;2ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109565056/;En el enclave histórico con más alma de Gijón, Cimadevilla, nace un exclusivo edificio residencial de 10 viviendas, destinado a convertirse en un nuevo referente del lujo y la exclusividad, y que Veri Corral tiene el gusto de presentarte. Con una audaz propuesta que fusiona la arquitectura de vanguardia con el respeto
109565036;Piso;Calle de las Cruces;9;Cimadevilla;Gijón;380000;2;81;;1ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109565036/;En el enclave histórico con más alma de Gijón, Cimadevilla, nace un exclusivo edificio residencial de 10 viviendas, destinado a convertirse en un nuevo referente del lujo y la exclusividad, y que Veri Corral tiene el gusto de presentarte. Con una audaz propuesta que fusiona la arquitectura de vanguardia con el respeto
109565013;Piso;Calle de las Cruces;9;Cimadevilla;Gijón;390000;2;85;;1ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109565013/;En el enclave histórico con más alma de Gijón, Cimadevilla, nace un exclusivo edificio residencial de 10 viviendas, destinado a convertirse en un nuevo referente del lujo y la exclusividad, y que Veri Corral tiene el gusto de presentarte. Con una audaz propuesta que fusiona la arquitectura de vanguardia con el respeto
109564975;Piso;Calle de las Cruces;9;Cimadevilla;Gijón;270000;1;69;;Bajo;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109564975/;En el enclave histórico con más alma de Gijón, Cimadevilla, nace un exclusivo edificio residencial de 10 viviendas, destinado a convertirse en un nuevo referente del lujo y la exclusividad, y que Veri Corral tiene el gusto de presentarte. Con una audaz propuesta que fusiona la arquitectura de vanguardia con el respeto
109564962;Piso;Calle de las Cruces;9;Cimadevilla;Gijón;400000;2;83;;2ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109564962/;En el enclave histórico con más alma de Gijón, Cimadevilla, nace un exclusivo edificio residencial de 10 viviendas, destinado a convertirse en un nuevo referente del lujo y la exclusividad, y que Veri Corral tiene el gusto de presentarte. Con una audaz propuesta que fusiona la arquitectura de vanguardia con el respeto
109564923;Piso;Calle de las Cruces;9;Cimadevilla;Gijón;270000;1;68;;Bajo;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109564923/;En el enclave histórico con más alma de Gijón, Cimadevilla, nace un exclusivo edificio residencial de 10 viviendas, destinado a convertirse en un nuevo referente del lujo y la exclusividad, y que Veri Corral tiene el gusto de presentarte. Con una audaz propuesta que fusiona la arquitectura de vanguardia con el respeto
110023439;Piso;Avenida de Portugal;s/n;Laviada;Gijón;510000;3;120;;6ª;Exterior;Sí;No;INMOGESTION ESPAÑA;https://www.idealista.com/inmueble/110023439/;Inmogestión les presenta esta excelente vivienda Totalmente reformada y con materiales de alta calidad. La vivienda se distribuye en un Hall de entrada acabados en blanco 3 dormitorios amplios 2 baños completos Salón comedor amplio y luminoso Cocina Sensación de amplitud y modernidad consta de 2 terrazas Orientació
109562310;Piso;Calle Santa Lucía;20;Centro - Puerto;Gijón;410000;3;160;;1ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109562310/;FENICIA vende piso en calle Corrida, Gijón Precio: 420.000€ 130m² útiles 3 dormitorios 2 baños ¡Descubre tu nuevo hogar en el corazón de Gijón! Este espectacular piso de 130 m² útiles, ubicado en pleno centro, es la oportunidad que estabas esperando. Con tres dormitorios y dos baños, este espacio es ideal para dis
109350512;Piso;Avenida de Portugal;s/n;Laviada;Gijón;330000;4;125;;7ª;Exterior;Sí;Sí;CONTINENTAL;https://www.idealista.com/inmueble/109350512/;Continental comercializa este gran piso en séptima planta completamente exterior, ubicado en la Avenida de Portugal. Tiene un amplio salón, cocina reformada recientemente, 4 dormitorios, con dos baños. Se encuentra rodeado de todos los servicios que pueda necesitar: supermercados, tiendas, restaurantes, colegios etc. A
109893261;Piso;Calle Avilés; s/n;Laviada;Gijón;186000;2;69;;2ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109893261/;¡Disfruta de una de las zonas más cómodas y mejor conectadas de Gijón! Te presento esta vivienda de 69 m², luminosa, exterior y con muchísimas posibilidades: perfecta tanto para entrar a vivir como para actualizarla al gusto. Ubicada en un tercer piso, la propiedad tiene ascensor, esta propiedad destaca por su excele
109945250;Piso;Calle Ezcurdia;s/n;Centro - San Lorenzo;Gijón;235000;2;77;;2ª;Interior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109945250/;¡Descubre tu nuevo hogar a solo 50 metros de la emblemática playa de San Lorenzo! A la altura de la Escalera 8. Este acogedor piso de 77 m² construidos es perfecto para disfrutar de la vida costera. Con dos amplios dormitorios dobles, este espacio te ofrece comodidad y versatilidad. El salón, actualmente dividido en un
109256211;Piso;Calle Nava;s/n;Laviada;Gijón;240000;3;85;;3ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109256211/;¡Descubre tu nuevo hogar a un paso de la playa de Poniente! Este espectacular piso en Gijón, ubicado en la tercera planta de un edificio de cuatro alturas, te ofrece la combinación perfecta de comodidad y ubicación. Con 85 m² construidos, cuenta con 3 dormitorios amplios y luminosos, ideales para disfrutar de momentos
109448012;Piso;Calle Libertad;8;Centro - Puerto;Gijón;285000;3;113;;5ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109448012/;Situada en el centro de Gijón, esta vivienda ubicada en una quinta planta con de 113m2 construidos, ofrece una oportunidad única para quienes deseen llevar a cabo un proyecto de vivienda en una ubicación privilegiada. En su distribución actual, accedemos a la casa a través de un hall de entrada que nos da acceso a las
108786005;Piso;Calle Santa Teresa de Jesús;s/n;Centro - Puerto;Gijón;120000;2;53;;3ª;Exterior;No;No;Particular / Desconocido;https://www.idealista.com/inmueble/108786005/;¡Descubre tu nuevo hogar en el corazón de Gijón! Este encantador piso exterior NECESITA REFORMA INTEGRAL, te ofrece la oportunidad perfecta para crear el espacio de tus sueños. Situado en la tercera planta de un edificio sin ascensor, disfrutarás de una tranquilidad inigualable y de vistas despejadas que llenan de luz
109712483;Piso;Calle Gregorio Garcia Jove;10;Cimadevilla;Gijón;290000;2;80;;1ª;Exterior;No;No;Particular / Desconocido;https://www.idealista.com/inmueble/109712483/;Piso recién rehabilitado íntegramente ideal para inversores y para uso turístico, en el centro del representativo y simbólico barrio de Cimadevilla. El piso está distribuido por estancia por planta, con un total de 3 alturas accesibles con escaleras de madera a juego con los techos abovedados. La planta baja consta d
108786321;Piso;Avenida Pablo Iglesias;3;Centro - Puerto;Gijón;340000;2;85;;1ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/108786321/;Nueva promocion en Gijon Av. Pablo Iglesias 3.
108786254;Piso;Avenida Pablo Iglesias;3;Centro - Puerto;Gijón;408000;2;105;;4ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/108786254/;Nueva promocion en Gijon Av. Pablo Iglesias 3.
